id;name;national_id;gender;birth;phone;created_by;new_patient;medical_id;last_modified_date
1015;項家瑋;Q810231041;MALE;1954-08-10;0902932899;system;True;01015;2019-08-06 02:43:50.446923+00
1016;匡志宏;N472705120;FEMALE;1991-07-22;0910510992;system;True;01016;2019-08-06 02:43:50.446923+00
1017;陽怡婷;E202310657;FEMALE;2007-09-30;0942259984;system;True;01017;2019-08-06 02:43:50.446923+00
1018;祝馨儀;Z807439710;OTHER;2000-04-16;0910181632;system;True;01018;2019-08-06 02:43:50.446923+00
1019;姚飛;K911005355;MALE;1953-02-08;0930056105;system;True;01019;2019-08-06 02:43:50.446923+00
1020;金雅琪;C764109990;FEMALE;1972-01-16;0998010822;system;False;01020;2019-08-06 02:43:50.446923+00
1021;桂靜怡;C370275437;OTHER;1985-02-03;0994105086;system;False;01021;2019-08-06 02:43:50.446923+00
1022;水俊宏;V666793685;MALE;1905-04-22;0941059896;system;True;01022;2019-08-06 02:43:50.446923+00
1023;錢志宏;A102117861;FEMALE;1989-06-12;0964018574;system;True;01023;2019-08-06 02:43:50.446923+00
1024;利俊宏;O761742662;OTHER;1971-04-13;0926110687;system;True;01024;2019-08-06 02:43:50.446923+00
1025;林志偉;N651910218;MALE;2016-07-05;0987406601;system;True;01025;2019-08-06 02:43:50.446923+00
1026;明惠如;C911109053;OTHER;1905-02-07;0910762481;system;False;01026;2019-08-06 02:43:50.446923+00
1027;明怡君;B241353762;MALE;1955-06-04;0981014209;system;False;01027;2019-08-06 02:43:50.446923+00
1028;公冶承翰;W291001082;FEMALE;1973-04-07;0925105106;system;False;01028;2019-08-06 02:43:50.446923+00
1029;霍佩珊;D226101059;OTHER;1968-09-20;0949907206;system;True;01029;2019-08-06 02:43:50.446923+00
1030;蔔淑芬;J025687298;OTHER;1961-10-09;0978651506;system;False;01030;2019-08-06 02:43:50.446923+00
1031;壽婉婷;R901024894;OTHER;2004-08-16;0982414109;system;True;01031;2019-08-06 02:43:50.446923+00
1032;童志偉;G984101017;MALE;1912-03-05;0908810610;system;False;01032;2019-08-06 02:43:50.446923+00
1033;闞雅婷;C435791710;FEMALE;1971-01-12;0967183955;system;True;01033;2019-08-06 02:43:50.446923+00
1034;繆雅琪;H917455878;MALE;1903-03-03;0938661023;system;False;01034;2019-08-06 02:43:50.446923+00
1035;沙鈺婷;R444723005;MALE;2004-07-18;0914079821;system;False;01035;2019-08-06 02:43:50.446923+00
1036;古懿;S140459377;FEMALE;1944-12-30;0939817897;system;True;01036;2019-08-06 02:43:50.446923+00
1037;馮惠如;I839714510;OTHER;1961-11-07;0908647931;system;False;01037;2019-08-06 02:43:50.446923+00
1038;羅慧君;S618910650;FEMALE;2008-06-14;0982356572;system;False;01038;2019-08-06 02:43:50.446923+00
1039;史靜怡;L847038799;FEMALE;1918-01-12;0901109722;system;True;01039;2019-08-06 02:43:50.446923+00
1040;元怡安;B522337106;FEMALE;1980-12-25;0977945057;system;True;01040;2019-08-06 02:43:50.446923+00
1041;吳雅惠;M037561019;OTHER;1944-05-23;0910107291;system;False;01041;2019-08-06 02:43:50.446923+00
1042;盍詩涵;V474110951;OTHER;1987-05-18;0901910595;system;False;01042;2019-08-06 02:43:50.446923+00
1043;苗中山;S420106392;OTHER;2017-11-19;0984108525;system;True;01043;2019-08-06 02:43:50.446923+00
1044;井筱涵;U336921481;FEMALE;1931-03-18;0994056360;system;False;01044;2019-08-06 02:43:50.446923+00
1045;唐雅涵;G104713103;MALE;2002-09-09;0985846276;system;False;01045;2019-08-06 02:43:50.446923+00
1046;饒雅筑;B800445563;FEMALE;1962-01-30;0987493944;system;True;01046;2019-08-06 02:43:50.446923+00
1047;甄冠霖;Q221829031;FEMALE;1921-08-02;0966810335;system;True;01047;2019-08-06 02:43:50.446923+00
1048;許郁雯;Z681024090;FEMALE;1991-08-11;0919072919;system;True;01048;2019-08-06 02:43:50.446923+00
1049;路淑惠;O522910341;MALE;1979-03-20;0938098847;system;True;01049;2019-08-06 02:43:50.446923+00
1050;蓬淑娟;M241502896;MALE;2001-01-16;0994643883;system;False;01050;2019-08-06 02:43:50.446923+00
1051;訾淑惠;N751083625;OTHER;1927-04-23;0958720435;system;False;01051;2019-08-06 02:43:50.446923+00
1052;元家瑜;D805975410;MALE;1965-02-21;0941156363;system;False;01052;2019-08-06 02:43:50.446923+00
1053;辛傑克;C755232101;OTHER;1918-08-10;0919958064;system;True;01053;2019-08-06 02:43:50.446923+00
1054;龔中山;H010851905;MALE;1994-04-24;0923101238;system;False;01054;2019-08-06 02:43:50.446923+00
1055;諸庭瑋;P472616103;OTHER;1941-07-21;0953125561;system;True;01055;2019-08-06 02:43:50.446923+00
1056;芮惠婷;G401001261;MALE;1971-11-14;0923490106;system;True;01056;2019-08-06 02:43:50.446923+00
1057;阮宜庭;J107108817;OTHER;1943-01-09;0904314020;system;True;01057;2019-08-06 02:43:50.446923+00
1058;柯懿;C638042939;FEMALE;1972-08-31;0904150661;system;False;01058;2019-08-06 02:43:50.446923+00
1059;章雅芳;A279029821;OTHER;1955-09-12;0905105885;system;False;01059;2019-08-06 02:43:50.446923+00
1060;關冠宇;A146166012;MALE;1906-06-07;0981102572;system;False;01060;2019-08-06 02:43:50.446923+00
1061;牛詩婷;M949146145;OTHER;1912-07-01;0934794932;system;True;01061;2019-08-06 02:43:50.446923+00
1062;胥靜怡;S673851586;MALE;1937-05-11;0971469998;system;False;01062;2019-08-06 02:43:50.446923+00
1063;邵俊賢;P834158001;FEMALE;1993-09-29;0946725556;system;False;01063;2019-08-06 02:43:50.446923+00
1064;幹羽;H739526568;FEMALE;1927-08-23;0998109656;system;False;01064;2019-08-06 02:43:50.446923+00
1065;郝宇軒;W061063576;OTHER;1970-02-11;0936600332;system;False;01065;2019-08-06 02:43:50.446923+00
1066;茹馨儀;C562887962;FEMALE;2000-08-14;0909344441;system;False;01066;2019-08-06 02:43:50.446923+00
1067;齊瑋婷;P276923401;MALE;1956-07-09;0942921023;system;False;01067;2019-08-06 02:43:50.446923+00
1068;施雅雯;V770293310;MALE;1992-07-01;0937042107;system;True;01068;2019-08-06 02:43:50.446923+00
1069;禹宗翰;U017747138;FEMALE;1954-01-24;0990106101;system;False;01069;2019-08-06 02:43:50.446923+00
1070;柯威廷;Q486257091;MALE;1912-08-09;0977210362;system;True;01070;2019-08-06 02:43:50.446923+00
1071;郜瑋婷;N571061010;MALE;1966-05-29;0954987510;system;False;01071;2019-08-06 02:43:50.446923+00
1072;黎宗翰;O746220842;FEMALE;2004-04-23;0922147100;system;False;01072;2019-08-06 02:43:50.446923+00
1073;華彥廷;Q881089710;FEMALE;1934-08-19;0926484195;system;True;01073;2019-08-06 02:43:50.446923+00
1074;萬欣怡;E210319419;FEMALE;1931-07-04;0901069210;system;True;01074;2019-08-06 02:43:50.446923+00
1075;葛家瑋;W679175418;OTHER;2002-05-28;0965119988;system;True;01075;2019-08-06 02:43:50.446923+00
1076;苗俊傑;Y804280261;FEMALE;1989-08-21;0945365210;system;False;01076;2019-08-06 02:43:50.446923+00
1077;聶淑玲;H104529101;OTHER;1991-06-11;0919106839;system;False;01077;2019-08-06 02:43:50.446923+00
1078;翁建宏;E341010019;OTHER;2012-06-07;0905010771;system;False;01078;2019-08-06 02:43:50.446923+00
1079;李怡婷;C448891058;MALE;2012-01-14;0910410237;system;False;01079;2019-08-06 02:43:50.446923+00
1080;竇雅玲;Q974417506;OTHER;2000-02-22;0910108449;system;False;01080;2019-08-06 02:43:50.446923+00
1081;烏信宏;V206240701;FEMALE;2006-05-17;0910070810;system;False;01081;2019-08-06 02:43:50.446923+00
1082;滿淑娟;X461566427;OTHER;1924-06-21;0937359256;system;True;01082;2019-08-06 02:43:50.446923+00
1083;孫佩君;H989109310;MALE;1973-07-19;0977682560;system;False;01083;2019-08-06 02:43:50.446923+00
1084;闕郁雯;U830890448;OTHER;1972-07-26;0938135071;system;True;01084;2019-08-06 02:43:50.446923+00
1085;蒲建宏;E742289858;MALE;1957-02-27;0911010064;system;True;01085;2019-08-06 02:43:50.446923+00
1086;司彥廷;H836282910;MALE;1990-11-27;0939204810;system;True;01086;2019-08-06 02:43:50.446923+00
1087;隆家銘;B821010904;FEMALE;1967-10-15;0955752872;system;True;01087;2019-08-06 02:43:50.446923+00
1088;歐陽柏翰;V347171049;MALE;1939-12-28;0911011578;system;True;01088;2019-08-06 02:43:50.446923+00
1089;牛冠霖;V035100364;MALE;1990-10-29;0974318110;system;False;01089;2019-08-06 02:43:50.446923+00
1090;江羽;P110614332;MALE;1940-10-30;0910400319;system;False;01090;2019-08-06 02:43:50.446923+00
1091;趙佩珊;D895149105;MALE;2004-05-28;0910144285;system;True;01091;2019-08-06 02:43:50.446923+00
1092;籍雅慧;J354204801;OTHER;1991-12-07;0973270166;system;False;01092;2019-08-06 02:43:50.446923+00
1093;趙惠雯;H197010097;MALE;1917-05-05;0961036448;system;False;01093;2019-08-06 02:43:50.446923+00
1094;匡羽;F959858604;OTHER;1972-09-21;0914410110;system;True;01094;2019-08-06 02:43:50.446923+00
1095;柳惠如;N615596966;MALE;1978-12-20;0921005974;system;False;01095;2019-08-06 02:43:50.446923+00
1096;黎淑華;S486825686;FEMALE;1950-09-20;0959623697;system;True;01096;2019-08-06 02:43:50.446923+00
1097;淩淑玲;N019107641;FEMALE;1930-01-10;0962501076;system;False;01097;2019-08-06 02:43:50.446923+00
1098;董思穎;P201764101;MALE;1986-12-10;0917339898;system;False;01098;2019-08-06 02:43:50.446923+00
1099;計懿;S398808210;FEMALE;2007-06-25;0921053771;system;True;01099;2019-08-06 02:43:50.446923+00
1100;貝傑克;P590326216;OTHER;1995-01-03;0910810104;system;True;01100;2019-08-06 02:43:50.446923+00
1101;蒲佳穎;N210110210;FEMALE;1994-01-30;0941070234;system;False;01101;2019-08-06 02:43:50.446923+00
1102;毋冠廷;S963076106;FEMALE;1918-03-27;0910289651;system;False;01102;2019-08-06 02:43:50.446923+00
1103;蔚柏翰;C665431006;OTHER;2005-08-14;0911062471;system;False;01103;2019-08-06 02:43:50.446923+00
1104;毋怡萱;O105853341;FEMALE;1952-01-06;0919671010;system;False;01104;2019-08-06 02:43:50.446923+00
1105;苗婷婷;I521060165;OTHER;1956-10-20;0985910281;system;True;01105;2019-08-06 02:43:50.446923+00
1106;馮雅慧;P021226923;OTHER;1932-12-15;0944367938;system;False;01106;2019-08-06 02:43:50.446923+00
1107;魚依婷;V635102101;MALE;2002-06-19;0910810626;system;True;01107;2019-08-06 02:43:50.446923+00
1108;鞠郁婷;N999381410;FEMALE;1907-01-08;0980103208;system;True;01108;2019-08-06 02:43:50.446923+00
1109;樊思穎;V892101105;FEMALE;1920-02-25;0901099210;system;False;01109;2019-08-06 02:43:50.446923+00
1110;何雅慧;G555416521;FEMALE;1935-12-30;0925110610;system;False;01110;2019-08-06 02:43:50.446923+00
1111;翟家銘;W205716087;OTHER;1913-04-25;0920545356;system;False;01111;2019-08-06 02:43:50.446923+00
1112;詹志豪;D732460066;MALE;1908-03-31;0920940113;system;True;01112;2019-08-06 02:43:50.446923+00
1113;席冠廷;L153046810;MALE;1936-10-08;0961405561;system;True;01113;2019-08-06 02:43:50.446923+00
1114;朱淑芬;S400104102;OTHER;1913-09-15;0942069856;system;False;01114;2019-08-06 02:43:50.446923+00
1115;富婉婷;Z718962418;OTHER;1953-01-05;0943041501;system;True;01115;2019-08-06 02:43:50.446923+00
1116;章佳樺;D322839108;OTHER;1924-07-19;0971070101;system;False;01116;2019-08-06 02:43:50.446923+00
1117;和中山;B104390571;OTHER;1939-04-25;0999860527;system;False;01117;2019-08-06 02:43:50.446923+00
1118;段雅婷;P387107970;MALE;1979-02-07;0909782110;system;False;01118;2019-08-06 02:43:50.446923+00
1119;常家瑋;K998141054;MALE;1959-04-25;0981039821;system;False;01119;2019-08-06 02:43:50.446923+00
1120;薑懿;M584261077;MALE;1962-07-03;0964064286;system;False;01120;2019-08-06 02:43:50.446923+00
1121;紀思穎;M490102463;FEMALE;1975-12-17;0920125480;system;True;01121;2019-08-06 02:43:50.446923+00
1122;裘雅涵;G272633380;OTHER;1930-12-17;0993821034;system;True;01122;2019-08-06 02:43:50.446923+00
1123;茅宜君;L814239853;FEMALE;1938-08-17;0923871449;system;True;01123;2019-08-06 02:43:50.446923+00
1124;康信宏;B169079310;FEMALE;1909-07-11;0964010501;system;True;01124;2019-08-06 02:43:50.446923+00
1125;蕭淑芬;M357441089;FEMALE;2013-01-20;0958954979;system;False;01125;2019-08-06 02:43:50.446923+00
1126;淳于怡萱;S994106101;FEMALE;1947-12-24;0958011100;system;False;01126;2019-08-06 02:43:50.446923+00
1127;萬婉婷;M601001710;MALE;1912-03-04;0920403452;system;False;01127;2019-08-06 02:43:50.446923+00
1128;邱欣怡;N891046011;MALE;1909-05-22;0993725373;system;True;01128;2019-08-06 02:43:50.446923+00
1129;平雅玲;S057287109;MALE;1978-12-24;0999504158;system;True;01129;2019-08-06 02:43:50.446923+00
1130;鈄嘉玲;A535388102;MALE;1993-04-14;0932842051;system;False;01130;2019-08-06 02:43:50.446923+00
1131;向沖;U565706674;FEMALE;1933-03-17;0926235423;system;False;01131;2019-08-06 02:43:50.446923+00
1132;苗雅筑;H847722107;OTHER;1953-01-22;0951017816;system;True;01132;2019-08-06 02:43:50.446923+00
1133;項怡伶;E780481012;MALE;1921-01-26;0910759899;system;True;01133;2019-08-06 02:43:50.446923+00
1134;郗雅琪;Q211646943;FEMALE;2006-04-02;0965522963;system;False;01134;2019-08-06 02:43:50.446923+00
1135;奚承翰;T361091047;FEMALE;1970-05-29;0993691039;system;True;01135;2019-08-06 02:43:50.446923+00
1136;房怡君;D106810684;MALE;1979-02-01;0965386726;system;True;01136;2019-08-06 02:43:50.446923+00
1137;農琬婷;G108369248;FEMALE;1957-12-25;0920638821;system;False;01137;2019-08-06 02:43:50.446923+00
1138;滕雅涵;X510361092;OTHER;1910-05-23;0943100106;system;False;01138;2019-08-06 02:43:50.446923+00
1139;盍宜庭;V218928431;FEMALE;1966-10-09;0948104134;system;False;01139;2019-08-06 02:43:50.446923+00
1140;冀雅文;G251029374;MALE;1991-04-20;0978608101;system;False;01140;2019-08-06 02:43:50.446923+00
1141;鄧慧君;G109412702;OTHER;2008-10-04;0990459939;system;False;01141;2019-08-06 02:43:50.446923+00
1142;慎嘉玲;R263329191;MALE;2010-09-04;0910104996;system;True;01142;2019-08-06 02:43:50.446923+00
1143;計飛;F914931034;OTHER;1942-09-06;0910905480;system;False;01143;2019-08-06 02:43:50.446923+00
1144;師郁婷;E535814400;FEMALE;1935-05-10;0981010656;system;True;01144;2019-08-06 02:43:50.446923+00
1145;司徒佳蓉;Y170636527;MALE;1973-10-09;0982105101;system;False;01145;2019-08-06 02:43:50.446923+00
1146;焦志偉;P774119310;FEMALE;1972-03-18;0921549168;system;False;01146;2019-08-06 02:43:50.446923+00
1147;龔鈺婷;H310130238;FEMALE;1998-12-10;0933631027;system;False;01147;2019-08-06 02:43:50.446923+00
1148;彭詩婷;N108867693;OTHER;2010-09-28;0910478444;system;True;01148;2019-08-06 02:43:50.446923+00
1149;裴心怡;W310833382;FEMALE;1972-06-04;0991023510;system;False;01149;2019-08-06 02:43:50.446923+00
1150;滿佳玲;H842065108;FEMALE;1983-09-10;0910863770;system;True;01150;2019-08-06 02:43:50.446923+00
1151;盧雅琪;W119565535;MALE;1973-03-15;0931050861;system;False;01151;2019-08-06 02:43:50.446923+00
1152;冀筱涵;C820430492;FEMALE;1937-07-01;0984634107;system;False;01152;2019-08-06 02:43:50.446923+00
1153;向郁雯;R107720841;MALE;1992-09-12;0913879277;system;False;01153;2019-08-06 02:43:50.446923+00
1154;游惠雯;T610710438;MALE;1990-02-15;0910376263;system;False;01154;2019-08-06 02:43:50.446923+00
1155;靳靜宜;Z109098471;FEMALE;1947-07-24;0902310126;system;True;01155;2019-08-06 02:43:50.446923+00
1156;淩志豪;I691752833;FEMALE;1946-04-26;0946329750;system;False;01156;2019-08-06 02:43:50.446923+00
1157;尹冠廷;R229111003;OTHER;1931-12-05;0976602826;system;True;01157;2019-08-06 02:43:50.446923+00
1158;淳于威廷;K231038267;OTHER;1924-06-20;0965217810;system;False;01158;2019-08-06 02:43:50.446923+00
1159;米思穎;R435410107;MALE;1918-05-11;0923128289;system;False;01159;2019-08-06 02:43:50.446923+00
1160;松龍;B765017042;OTHER;1972-04-28;0939424984;system;True;01160;2019-08-06 02:43:50.446923+00
1161;柴筱涵;X473960805;MALE;2003-02-11;0924103440;system;False;01161;2019-08-06 02:43:50.446923+00
1162;夏冠霖;P934109755;FEMALE;2012-12-13;0926007000;system;True;01162;2019-08-06 02:43:50.446923+00
1163;丁淑芬;V197814764;FEMALE;2013-08-17;0994007108;system;True;01163;2019-08-06 02:43:50.446923+00
1164;幹家豪;M691010749;MALE;1964-06-29;0947409102;system;False;01164;2019-08-06 02:43:50.446923+00
1165;史宗翰;S224825108;MALE;1955-02-25;0982164282;system;False;01165;2019-08-06 02:43:50.446923+00
1166;束家瑋;R083107509;OTHER;2004-11-28;0931001784;system;False;01166;2019-08-06 02:43:50.446923+00
1167;程雅芳;A810467409;MALE;1970-01-16;0910560778;system;False;01167;2019-08-06 02:43:50.446923+00
1168;袁惠婷;A605009559;MALE;1925-12-01;0938310337;system;False;01168;2019-08-06 02:43:50.446923+00
1169;席婉婷;B878681627;FEMALE;1968-04-02;0972936109;system;False;01169;2019-08-06 02:43:50.446923+00
1170;瞿雅琪;T298370502;FEMALE;1916-06-16;0968416103;system;False;01170;2019-08-06 02:43:50.446923+00
1171;曹惠如;L931075924;FEMALE;1951-06-16;0944677321;system;True;01171;2019-08-06 02:43:50.446923+00
1172;卓中山;T271061118;FEMALE;1931-11-12;0962936989;system;True;01172;2019-08-06 02:43:50.446923+00
1173;潘柏翰;N193781063;FEMALE;1921-02-24;0969810931;system;True;01173;2019-08-06 02:43:50.446923+00
1174;晏佩君;I910628104;FEMALE;1963-03-17;0910470248;system;True;01174;2019-08-06 02:43:50.446923+00
1175;昌宇軒;E627510134;MALE;1926-06-21;0956450612;system;True;01175;2019-08-06 02:43:50.446923+00
1176;弘淑玲;G535611019;FEMALE;1966-11-07;0994555623;system;False;01176;2019-08-06 02:43:50.446923+00
1177;花雅芳;L938310276;FEMALE;1971-06-21;0995168094;system;True;01177;2019-08-06 02:43:50.446923+00
1178;路詩婷;Y246296153;MALE;1990-05-03;0931046106;system;False;01178;2019-08-06 02:43:50.446923+00
1179;萬彥廷;G150159716;MALE;1979-04-16;0948810977;system;True;01179;2019-08-06 02:43:50.446923+00
1180;聞佳穎;H041083101;FEMALE;1979-10-11;0946444733;system;False;01180;2019-08-06 02:43:50.446923+00
1181;沃志豪;Z441010837;MALE;1931-11-26;0918110714;system;True;01181;2019-08-06 02:43:50.446923+00
1182;辛怡君;M104828226;OTHER;2017-01-26;0947090010;system;False;01182;2019-08-06 02:43:50.446923+00
1183;師怡如;Y931018015;OTHER;2004-07-26;0923077002;system;True;01183;2019-08-06 02:43:50.446923+00
1184;厙佳蓉;O277018095;MALE;1912-04-05;0956027095;system;False;01184;2019-08-06 02:43:50.446923+00
1185;崔雅雯;X517106919;FEMALE;1937-07-05;0910448715;system;True;01185;2019-08-06 02:43:50.446923+00
1186;殳冠宇;R522480019;FEMALE;1917-09-08;0979004309;system;False;01186;2019-08-06 02:43:50.446923+00
1187;甘佳慧;O531046014;MALE;1997-06-14;0905995110;system;False;01187;2019-08-06 02:43:50.446923+00
1188;耿雅琪;X191054194;OTHER;1955-02-19;0935410987;system;False;01188;2019-08-06 02:43:50.446923+00
1189;岑淑華;W108759688;OTHER;2005-08-05;0911481087;system;False;01189;2019-08-06 02:43:50.446923+00
1190;鄧雅文;H939103281;FEMALE;1939-02-26;0916658833;system;True;01190;2019-08-06 02:43:50.446923+00
1191;趙承翰;V761070526;MALE;1908-05-01;0940652104;system;True;01191;2019-08-06 02:43:50.446923+00
1192;宋怡安;I371441210;OTHER;1932-07-07;0952108891;system;False;01192;2019-08-06 02:43:50.446923+00
1193;邢志偉;B190190972;FEMALE;1956-03-08;0915968102;system;False;01193;2019-08-06 02:43:50.446923+00
1194;駱冠霖;D310699516;OTHER;1979-08-03;0924650379;system;False;01194;2019-08-06 02:43:50.446923+00
1195;仰龍;H106200654;OTHER;1951-03-25;0994109107;system;False;01195;2019-08-06 02:43:50.446923+00
1196;曲龍;R839106875;MALE;1918-09-01;0933944810;system;False;01196;2019-08-06 02:43:50.446923+00
1197;溫志偉;V510761058;OTHER;1927-03-14;0911051012;system;True;01197;2019-08-06 02:43:50.446923+00
1198;司馬婉婷;N023106896;OTHER;2007-12-14;0910206336;system;True;01198;2019-08-06 02:43:50.446923+00
1199;於瑋婷;O455481413;MALE;1913-04-15;0910297961;system;True;01199;2019-08-06 02:43:50.446923+00
1200;權彥廷;I710732094;FEMALE;1960-02-28;0937201106;system;True;01200;2019-08-06 02:43:50.446923+00
1201;蒲雅玲;A915000261;OTHER;1951-03-07;0992551103;system;True;01201;2019-08-06 02:43:50.446923+00
1202;封佳蓉;G625498556;OTHER;1935-10-25;0910925781;system;False;01202;2019-08-06 02:43:50.446923+00
1203;蓬家銘;M628698284;OTHER;1943-08-30;0910919100;system;False;01203;2019-08-06 02:43:50.446923+00
1204;索龍;N632105102;OTHER;1963-03-07;0945446107;system;True;01204;2019-08-06 02:43:50.446923+00
1205;水惠如;L453254966;OTHER;1975-01-10;0910151057;system;False;01205;2019-08-06 02:43:50.446923+00
1206;公冶馨儀;J486435514;OTHER;1979-11-04;0970775182;system;True;01206;2019-08-06 02:43:50.446923+00
1207;陶欣怡;J642791084;MALE;1977-05-03;0900536101;system;False;01207;2019-08-06 02:43:50.446923+00
1208;水惠如;I064214479;FEMALE;1983-06-06;0999306138;system;False;01208;2019-08-06 02:43:50.446923+00
1209;歐陽馨儀;B881049707;FEMALE;1935-10-14;0911210874;system;False;01209;2019-08-06 02:43:50.446923+00
1210;甄雅玲;U769531010;OTHER;1976-06-18;0980554100;system;False;01210;2019-08-06 02:43:50.446923+00
1211;荀俊賢;N993070152;MALE;1947-01-02;0957794636;system;False;01211;2019-08-06 02:43:50.446923+00
1212;班怡婷;L759373510;MALE;2016-09-30;0936793848;system;False;01212;2019-08-06 02:43:50.446923+00
1213;敖淑貞;O223491025;FEMALE;1968-09-27;0944781055;system;False;01213;2019-08-06 02:43:50.446923+00
1214;諸瑋婷;V441010321;OTHER;2009-07-09;0908031010;system;True;01214;2019-08-06 02:43:50.446923+00
1215;毋宜庭;W501701063;FEMALE;1918-04-08;0910103900;system;False;01215;2019-08-06 02:43:50.446923+00
1216;沙柏翰;S011174411;MALE;2002-10-31;0976074618;system;True;01216;2019-08-06 02:43:50.446923+00
1217;查惠婷;T847719657;FEMALE;1904-06-20;0994440801;system;True;01217;2019-08-06 02:43:50.446923+00
1218;何懿;I412010696;FEMALE;1965-01-08;0922869527;system;False;01218;2019-08-06 02:43:50.446923+00
1219;郝雅琪;Z893164174;OTHER;1995-03-09;0999291043;system;False;01219;2019-08-06 02:43:50.446923+00
1220;曆美琪;A666649780;OTHER;1987-05-14;0910710011;system;True;01220;2019-08-06 02:43:50.446923+00
1221;越威廷;U689624040;MALE;1961-06-21;0915385369;system;False;01221;2019-08-06 02:43:50.446923+00
1222;梁雅涵;G528110940;OTHER;1989-06-08;0940146864;system;True;01222;2019-08-06 02:43:50.446923+00
1223;浦承翰;F799899810;FEMALE;1916-12-25;0928183956;system;False;01223;2019-08-06 02:43:50.446923+00
1224;溥怡如;D564510171;MALE;1943-07-23;0996309363;system;False;01224;2019-08-06 02:43:50.446923+00
1225;蔔龍;I495496766;FEMALE;1989-07-22;0961993612;system;True;01225;2019-08-06 02:43:50.446923+00
1226;沃淑惠;K610774101;FEMALE;1999-12-10;0926479046;system;False;01226;2019-08-06 02:43:50.446923+00
1227;閻冠廷;C860110485;OTHER;1922-06-28;0910163581;system;False;01227;2019-08-06 02:43:50.446923+00
1228;武怡安;M392623001;OTHER;1978-11-14;0951222810;system;True;01228;2019-08-06 02:43:50.446923+00
1229;奚威廷;U021061018;OTHER;2006-10-22;0957095984;system;True;01229;2019-08-06 02:43:50.446923+00
1230;富依婷;O361096590;MALE;1958-08-31;0928342272;system;False;01230;2019-08-06 02:43:50.446923+00
1231;華雅雯;C307410105;MALE;1954-09-05;0910958428;system;True;01231;2019-08-06 02:43:50.446923+00
1232;餘淑玲;I161007420;FEMALE;1911-03-15;0934724841;system;True;01232;2019-08-06 02:43:50.446923+00
1233;游龍;X931558755;MALE;2001-02-14;0950065382;system;True;01233;2019-08-06 02:43:50.446923+00
1234;耿靜宜;F922635872;OTHER;1949-07-25;0996495310;system;False;01234;2019-08-06 02:43:50.446923+00
1235;鄭靜宜;S610171102;FEMALE;2013-03-26;0996982969;system;False;01235;2019-08-06 02:43:50.446923+00
1236;錢志偉;H925676007;MALE;1914-11-06;0982101019;system;False;01236;2019-08-06 02:43:50.446923+00
1237;司馬傑克;Z952289392;FEMALE;1916-09-13;0948714656;system;True;01237;2019-08-06 02:43:50.446923+00
1238;宿宜君;Z101641093;FEMALE;1980-12-02;0961040106;system;False;01238;2019-08-06 02:43:50.446923+00
1239;沃冠廷;O313869682;FEMALE;1993-05-14;0943654426;system;True;01239;2019-08-06 02:43:50.446923+00
1240;韋雅涵;O082910102;FEMALE;2004-05-01;0945131255;system;False;01240;2019-08-06 02:43:50.446923+00
1241;通怡婷;J440744361;FEMALE;1975-10-03;0955106816;system;True;01241;2019-08-06 02:43:50.446923+00
1242;昌美玲;U229834074;OTHER;1978-11-22;0940010525;system;True;01242;2019-08-06 02:43:50.446923+00
1243;路龍;Z306912505;MALE;1951-11-20;0930553723;system;False;01243;2019-08-06 02:43:50.446923+00
1244;居怡婷;L191010602;FEMALE;1958-05-01;0986599561;system;True;01244;2019-08-06 02:43:50.446923+00
1245;懷心怡;J514810104;OTHER;1979-12-26;0924261065;system;False;01245;2019-08-06 02:43:50.446923+00
1246;雙佳樺;S125611781;OTHER;1972-03-30;0999205140;system;False;01246;2019-08-06 02:43:50.446923+00
1247;方家瑜;X510680490;OTHER;1961-03-29;0931310201;system;False;01247;2019-08-06 02:43:50.446923+00
1248;梅佳穎;Z367106641;FEMALE;1942-04-30;0958869551;system;True;01248;2019-08-06 02:43:50.446923+00
1249;方佳玲;R963172159;OTHER;1931-07-15;0951010574;system;True;01249;2019-08-06 02:43:50.446923+00
1250;殳雅筑;C078083531;MALE;1985-03-10;0912463010;system;True;01250;2019-08-06 02:43:50.446923+00
1251;嵇宗翰;D047831002;FEMALE;2007-12-21;0919323944;system;False;01251;2019-08-06 02:43:50.446923+00
1252;全飛;Q549146972;OTHER;1933-03-01;0961510108;system;False;01252;2019-08-06 02:43:50.446923+00
1253;廣佳蓉;H241029512;FEMALE;1917-12-21;0940224744;system;True;01253;2019-08-06 02:43:50.446923+00
1254;花雅慧;T105210761;OTHER;1964-04-06;0940614191;system;False;01254;2019-08-06 02:43:50.446923+00
1255;蒙淑惠;Q310109111;OTHER;1926-07-30;0917543691;system;True;01255;2019-08-06 02:43:50.446923+00
1256;虞雅雯;N712108323;FEMALE;1908-10-02;0971010108;system;True;01256;2019-08-06 02:43:50.446923+00
1257;別淑娟;A189910036;FEMALE;1924-11-05;0946131392;system;False;01257;2019-08-06 02:43:50.446923+00
1258;宮宇軒;E195370691;FEMALE;2015-10-28;0946061089;system;True;01258;2019-08-06 02:43:50.446923+00
1259;霍雅涵;F607469726;OTHER;1915-10-25;0949319991;system;True;01259;2019-08-06 02:43:50.446923+00
1260;明惠婷;R943413100;MALE;1941-06-20;0991993478;system;False;01260;2019-08-06 02:43:50.446923+00
